PitchNo,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
49,2,1,Pitcher_2,Right,2,Batter_14,Right,1,Windup,2,Bottom,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.91451549,-3.264028283,-2.999512891,2255.623534,194.0838679,12:30,7.112515871,1.480813382,6.642268564,-12.45634357,19.71113293,4.952782664,3.079800008,-0.354220611,83.99450702,-5.6285969,-2.055709455,0.408206593,,,,,,,,,,,,-3.591438676,11.8493084,-1.280829074,50,6.887166352,6.856255358,-133.5669766,-7.986268727,-6.479509088,29.11710395,-10.79606931
50,2,2,Pitcher_2,Right,2,Batter_14,Right,1,Windup,2,Bottom,1,0,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.82471505,-3.514668906,-1.557471117,1566.360422,226.815333,1:30,7.029808848,1.997777292,5.990929888,-25.88400806,9.192687186,9.829607751,1.610813952,1.873400368,82.07937608,-8.329290535,0.290867073,0.426266157,,,,,,,,,,,,-5.722409706,5.892945263,-1.880689668,50,6.738516158,3.196378471,-129.0958289,-8.757996041,-9.709636773,25.50389359,-22.17505146
51,2,3,Pitcher_2,Right,2,Batter_14,Right,1,Windup,2,Bottom,1,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.28227772,-1.596427003,-2.338698362,2454.722873,134.5231612,10:30,7.252377175,1.571039239,5.951782462,-33.22765884,4.114761163,-4.219526538,3.001445329,-0.450432905,79.40102409,-7.800084227,-3.132101264,0.439817745,,,,,,,,,,,,1.629115641,2.669431788,-1.383001334,50,7.106914557,5.255707176,-125.4745692,-4.53339952,2.596639883,25.43748094,-27.91925358
52,2,4,Pitcher_2,Right,2,Batter_14,Right,1,Windup,2,Bottom,1,2,1,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.32142851,-3.976327745,-0.754165188,,141.9536905,10:45,7.307590957,1.565779947,5.984210747,-36.43656984,2.567825198,-2.038249104,0.580024717,1.196986323,78.34892744,-10.71139801,-1.137638722,0.449498546,,,,,,,,,,,,0.900902879,2.450164803,-1.505230229,50,6.973546318,1.674348382,-122.5073423,-9.61997211,1.374536627,23.30545926,-28.43575296
53,2,5,Pitcher_2,Right,2,Batter_14,Right,1,Windup,2,Bottom,1,2,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,92.97254584,-3.706730562,-2.591647286,2321.461892,195.2167331,12:30,6.974647735,1.476409673,6.748834084,-14.00643489,16.95486073,4.619769557,2.413611807,-0.007367845,86.07537898,-6.349751641,-1.714555066,0.40048023,,,,,,,,,,,,-3.198607267,10.31829939,-1.308546147,50,6.72594608,5.987280508,-135.2087195,-9.170981766,-5.989963958,26.27357976,-12.85118822
54,3,1,Pitcher_2,Right,2,Batter_15,Right,1,Windup,2,Bottom,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.59567698,-3.817993431,-3.044723867,2287.185339,190.5663626,12:15,7.214203906,1.523924419,6.636954555,-11.95859428,18.73604158,3.500354699,2.712814759,-0.473921837,86.65115047,-6.069075024,-2.382336409,0.398751896,,,,,,,,,,,,-2.672968816,11.28060446,-1.320025264,50,6.951152274,7.13163408,-136.029663,-9.44563611,-5.070863709,26.35430864,-10.77372116
55,3,2,Pitcher_2,Right,2,Batter_15,Right,1,Windup,2,Bottom,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.10508796,-1.970214818,-0.439114751,2274.56463,184.068216,12:15,7.231189166,1.254799415,6.626821404,-13.58458142,17.36349808,1.237019325,4.294638329,1.455865496,85.86867844,-4.542148317,-0.204125577,0.400394746,,,,,,,,,,,,-0.795031623,10.0977927,-1.225650776,50,7.092302505,1.003388956,-135.6931955,-5.069775754,-1.495142847,27.28555833,-13.18405861
56,3,3,Pitcher_2,Right,2,Batter_15,Right,1,Windup,2,Bottom,2,1,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.18092478,-3.261039928,-2.502614781,1640.069372,227.5340155,1:30,7.073035144,1.999678441,6.178510847,-24.04093418,10.21770417,11.19916036,2.052482064,1.120737459,83.05218191,-7.73521899,-0.400914911,0.421266153,,,,,,,,,,,,-6.666437473,6.312094782,-1.816688518,50,6.81424073,5.319176675,-129.6926975,-8.146354597,-11.53071111,23.1773304,-21.256232
57,3,4,Pitcher_2,Right,2,Batter_15,Right,1,Windup,2,Bottom,2,1,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Out,1,0,,92.89297748,-2.937651991,-2.32282967,2151.727249,194.1458034,12:30,7.142321509,1.512320268,6.919349999,-13.04405194,17.78442855,4.489562298,3.37633839,0.270592389,85.70967867,-5.416174807,-1.46624756,0.399620334,90.13887998,25.04164919,21.95987486,3776.94872,98.07720419,46.46154453,49.80824091,303.6354083,126.9471166,36.23436707,4.040984497,-3.098246744,10.6842321,-1.368791977,50,6.953786885,5.361944465,-135.2358356,-7.304846211,-5.786524577,27.14296084,-12.21935264
58,1,1,Pitcher_3,Left,1,Batter_1,Right,2,Windup,3,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.36258634,-1.4223028,1.273435564,2387.275015,160.4374211,11:15,6.675515186,-1.682814442,6.202732605,-11.46520392,22.74031236,-8.092157803,4.406837096,-0.681707297,81.14979962,-3.607812424,-0.271833814,0.420939415,,,,,,,,,,,,4.853401512,12.92682662,1.591368468,50,6.563127281,-2.673131779,-131.4005044,-3.614449109,8.333763896,32.48863987,-9.9774261
59,1,2,Pitcher_3,Left,1,Batter_1,Right,2,Windup,3,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.07842534,-1.305876089,3.150628179,2315.267092,137.051953,10:30,6.478015657,-1.639204407,6.19708583,-20.00643731,14.24832979,-13.29262755,3.603450566,0.66405233,81.60445037,-5.098895269,0.625923712,0.421242351,,,,,,,,,,,,8.229334314,8.187623255,1.409154636,50,6.36975787,-6.796396732,-130.8960957,-3.603507528,14.14149755,30.09023606,-18.10422835
60,1,3,Pitcher_3,Left,1,Batter_1,Right,2,Windup,3,Top,0,1,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.6463566,-2.87919964,2.427177556,2362.509502,139.6983242,10:45,6.555871262,-1.918692588,5.963426561,-24.63967804,15.72240728,-13.36654697,1.82866351,-0.281032616,75.59424566,-7.522152413,-0.110976487,0.457254846,,,,,,,,,,,,8.045563669,9.472544946,1.73385545,50,6.314019797,-4.749519,-121.3997516,-6.841723106,11.81363615,27.3355394,-18.26511638
61,1,4,Pitcher_3,Left,1,Batter_1,Right,2,Windup,3,Top,0,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.210908,0.140071501,1.469256892,2401.854778,156.9657067,11:15,6.762660358,-1.479170827,6.144393209,-14.05633253,19.41678257,-8.269035589,5.720757448,-0.31047892,82.25529725,-2.532795297,-0.103811446,0.416408498,,,,,,,,,,,,4.976513369,10.55635949,1.371750716,50,6.766091906,-3.143738106,-132.6949625,-0.117041644,8.761712092,31.72021591,-13.58838914
62,1,5,Pitcher_3,Left,1,Batter_1,Right,2,Windup,3,Top,0,2,2,ChangeUp,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,84.12428843,-2.238312866,3.238207732,2210.334227,123.2131488,10:00,6.404325337,-1.752764417,6.108436618,-28.56554027,10.83000612,-16.59827328,1.950065119,0.361125455,76.65362969,-7.616647317,0.093009873,0.451746797,,,,,,,,,,,,10.01311771,6.571759428,1.513099796,50,6.21753708,-6.426725476,-122.167552,-5.617726581,15.01576182,25.80659025,-22.31897872
63,2,1,Pitcher_3,Left,1,Batter_2,Right,2,Windup,3,Top,1,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.52590238,1.550755142,1.317002431,2885.637943,304.2977594,4:15,6.886718337,-1.565161685,5.394183348,-51.86241598,-7.03508512,10.25212403,4.018673038,1.023452859,73.28585206,-8.054274471,3.225807409,0.481884501,,,,,,,,,,,,-5.068028122,-4.154295175,1.440714787,50,6.988955767,-2.981695116,-115.624121,1.49462241,-6.866531469,21.38987422,-37.80258847
64,2,2,Pitcher_3,Left,1,Batter_2,Right,2,Windup,3,Top,1,1,0,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,90.83660302,-2.146302971,1.661570161,2384.319537,156.7852319,11:15,6.511535254,-1.47850213,6.241900721,-11.44325995,22.41021568,-9.625520823,3.576804346,-0.247863591,81.55953995,-4.327621793,-0.178135113,0.418767674,88.32547204,16.12137425,11.41062035,2200.010545,106.9823024,27.16633509,25.58840678,271.3758003,271.3758003,15.05138478,3.066425781,5.832714352,13.00830419,1.359758179,50,6.346354822,-3.535886053,-132.019557,-5.299064149,10.10383523,32.95035665,-9.640155386
65,3,1,Pitcher_3,Left,1,Batter_3,Left,2,Stretch,3,Top,1,0,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.72067295,0.955514871,0.642913397,2804.517283,291.7986753,3:45,6.781367832,-1.651035216,5.208379186,-50.47204536,-3.692532757,9.122636311,3.473936102,0.213715445,72.34864689,-8.311283491,2.32850057,0.49226546,,,,,,,,,,,,-4.630293123,-2.172129476,1.584869367,50,6.831922681,-1.561569747,-113.1101244,0.269363203,-6.067912969,18.39879552,-35.02058381
66,3,2,Pitcher_3,Left,1,Batter_3,Right,2,Stretch,3,Top,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.21844863,-4.437301927,5.100277645,2300.695661,156.5484156,11:15,6.626421849,-1.467364803,6.139556751,-14.08122553,20.52764769,-8.919173371,1.328337573,3.014553602,81.6795343,-7.090902204,3.414655592,0.423414034,,,,,,,,,,,,6.440901222,12.57381338,1.082962271,50,6.279605951,-11.36247281,-130.400241,-10.59523612,10.97551766,30.07009595,-10.74783721
67,3,3,Pitcher_3,Left,1,Batter_3,Right,2,Stretch,3,Top,1,1,1,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,77.79400705,0.746179373,0.867577093,2820.856774,293.0907381,3:45,6.874348912,-1.799119526,5.372514626,-51.23803985,-3.935411989,9.126261667,3.304096859,0.274726918,71.08025407,-8.778821825,2.576420261,0.495010205,,,,,,,,,,,,-4.577809747,-2.317753332,1.715181838,50,6.905617461,-1.992224497,-113.0585854,-0.100224549,-5.866367646,22.5238694,-35.14420108
68,3,4,Pitcher_3,Left,1,Batter_3,Right,2,Stretch,3,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.76735171,-1.177654748,1.266258106,2415.521416,159.2190935,11:15,6.687284832,-1.394017179,6.118291713,-11.30499822,21.53514472,-8.183940455,4.656183311,-0.405319477,83.51961544,-3.314693332,-0.282964892,0.412452592,,,,,,,,,,,,4.818378312,12.05907005,1.30148873,50,6.591318875,-2.690260733,-133.5610763,-3.108140587,8.674004033,29.68054278,-10.46541228
69,3,5,Pitcher_3,Left,1,Batter_3,Right,2,Stretch,3,Top,1,2,2,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.66213292,0.452049308,2.266311463,2145.580004,140.4918513,10:45,6.522081951,-1.976959512,5.81710108,-28.27329318,12.28690212,-10.16292147,4.586552985,-0.215926461,76.13432262,-4.829822165,0.36461472,0.458375648,,,,,,,,,,,,6.032891823,6.481058148,1.797773385,50,6.542183364,-4.448473865,-120.3039294,0.080323682,8.914180615,21.54187735,-22.59765889
70,3,6,Pitcher_3,Left,1,Batter_3,Left,2,Stretch,3,Top,1,3,2,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,77.92296286,0.633766615,1.55063768,2727.322994,310.7032721,4:15,6.873713244,-1.805830548,5.413892928,-51.83473869,-5.397997904,6.224271976,3.148025367,0.66565374,72.27932289,-8.930642539,2.70749457,0.490458633,64.27327225,49.24305705,-129.1550052,,,,,,,,,-2.889430062,-3.024192629,1.663899343,50,6.894131908,-3.261384415,-113.3609281,-0.350054039,-3.780985688,19.63582191,-36.13137883
71,3,7,Pitcher_3,Left,1,Batter_3,Left,2,Stretch,3,Top,1,3,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.27311827,-2.978026988,2.192157864,2324.073435,167.1754168,11:30,6.631190828,-1.37808503,6.103155555,-12.51851197,21.44426718,-4.888963979,2.829868949,0.742454292,82.5272685,-5.33157871,1.269225148,0.419443172,,,,,,,,,,,,3.266410552,12.4833345,1.212436186,50,6.395784668,-4.867570641,-131.1988286,-7.226239609,5.693600212,27.74690291,-10.414654
72,3,8,Pitcher_3,Left,1,Batter_3,Left,2,Stretch,3,Top,1,3,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.66435442,-2.34446341,2.313468172,2388.472551,156.8508419,11:15,6.613277892,-1.439892952,6.182931749,-11.53367184,23.01612546,-9.854446626,3.484635791,0.37597558,81.24861448,-4.529728565,0.442166859,0.423052504,63.90963941,36.26205048,-147.5977002,4500.4974,,,,,,,,6.082306287,13.28068359,1.270560865,50,6.430625909,-4.961969138,-130.3156903,-5.693984805,10.37067714,29.55109175,-9.52972991
73,3,9,Pitcher_3,Left,1,Batter_3,Left,2,Stretch,3,Top,1,3,2,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,90.63963281,-3.214437653,3.858688932,2359.429887,157.1427694,11:15,6.485886899,-1.522525544,6.271382606,-12.51903878,21.3802963,-9.026024867,2.470013363,1.787272577,82.00396788,-5.588375112,2.144010319,0.419051219,,,,,,,,,,,,6.138623535,12.71368988,1.24184331,50,6.241880091,-8.591635701,-131.4487413,-7.779756243,10.62866239,30.57149635,-10.16104896
74,4,1,Pitcher_3,Left,1,Batter_4,Right,2,Stretch,3,Top,1,0,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,85.38513754,-1.718380614,3.316668613,2056.343231,140.3647304,10:45,6.505184542,-1.7004576,6.453490219,-25.09264994,12.48829453,-10.37343874,2.832626473,0.984951059,77.96623746,-6.473339623,1.343626832,0.441220176,,,,,,,,,,,,6.6767153,7.378977822,1.470756897,50,6.372318303,-6.905030949,-124.1283348,-4.427757859,10.37505985,25.78158557,-20.7077312
75,4,2,Pitcher_3,Left,1,Batter_4,Right,2,Stretch,3,Top,1,0,1,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,78.22505738,-0.151022063,1.452063352,2868.116092,302.4901645,4:00,6.801528501,-1.593992343,5.1470474,-53.30346741,-5.896797734,9.189633748,2.21736526,1.03897427,71.40719216,-10.00693132,3.168739131,0.495554292,63.01168812,-17.03256721,-171.118191,,,,,4.305363059,1.911048581,-157.1366286,0.093286743,-4.379278439,-3.060331609,1.451499867,50,6.747665792,-3.171614704,-113.5847354,-1.995450507,-5.637677529,23.63672388,-36.11377584
76,4,3,Pitcher_3,Left,1,Batter_4,Right,2,Stretch,3,Top,1,0,2,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.59826749,-0.228674707,2.257866157,2237.566215,141.5829434,10:45,6.42878379,-1.997101579,5.99633996,-24.49927893,15.40364198,-12.24599852,4.175142697,-0.42458855,75.95909265,-4.852744531,-0.058040676,0.45464651,,,,,,,,,,,,7.31175023,8.420885349,1.826329893,50,6.3973662,-4.429455862,-121.5810687,-1.214231799,10.87198356,25.3105805,-19.65287042
77,4,4,Pitcher_3,Left,1,Batter_4,Right,2,Stretch,3,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.50446762,-1.074125637,3.94210331,2293.867756,152.1717429,11:00,6.691746855,-1.372559875,6.013381955,-14.18899167,19.952283,-10.54916902,4.511988933,1.90532978,82.02460124,-3.754708515,1.950996456,0.420543945,,,,,,,,,,,,6.89642267,11.14575168,1.06926698,50,6.599736461,-8.716811795,-131.3978188,-2.924075539,11.97774747,29.55130474,-12.81604145
78,4,5,Pitcher_3,Left,1,Batter_4,Right,2,Stretch,3,Top,1,2,2,Curveball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.29666725,0.689451167,1.808835177,2712.658156,301.6848021,4:00,6.800700757,-1.422582225,5.529149417,-51.64106726,-5.470163238,8.791876108,3.142034166,1.501284186,72.0646267,-8.895597,3.45223115,0.489052752,,,,,,,,,,,,-4.16450784,-3.113094212,1.259875204,50,6.826522077,-3.861249729,-113.8330862,-0.193825144,-5.446253431,21.54288319,-36.24528595
79,5,1,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.95213352,-1.029389484,3.686407741,2323.132606,157.2455867,11:15,6.624237083,-1.347569769,6.263204773,-12.03158582,21.25280612,-8.92709202,4.670592813,1.811516352,82.89511066,-3.306968385,1.99823714,0.415232972,,,,,,,,,,,,5.916164742,11.90937112,1.079126732,50,6.542061558,-8.241492391,-132.1920471,-2.751472979,10.45955525,28.40751805,-11.11873136
80,5,2,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,1,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.66076389,-0.38391662,2.288917249,2054.240542,131.6168964,10:30,6.531485529,-1.871308572,6.286793872,-28.91623111,12.314178,-13.905194,3.767756518,-0.419856991,74.57495077,-5.855115011,-0.350586583,0.462147215,,,,,,,,,,,,8.273414606,6.853394335,1.709751696,50,6.489176728,-4.366937782,-118.8405464,-1.593758778,11.79074808,23.51399749,-22.4070237
81,5,3,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,2,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.09640474,-1.80557531,3.036875843,2224.069411,150.7868398,11:00,6.563005722,-1.3306417,6.127127277,-15.9402981,18.57701929,-10.40609329,3.562990239,1.11157052,81.14587433,-4.83238756,1.05765733,0.422853604,73.53217137,49.63542716,-147.644398,4535.72638,,,,,,,,6.65989974,10.72435567,1.104123988,50,6.416802966,-6.618868689,-130.8422541,-4.624791183,11.37079739,31.4993418,-13.8637916
82,5,4,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,2,1,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,75.71275212,1.224019604,1.23446526,2657.613724,294.8747136,3:45,6.844749933,-1.423844427,5.216148127,-53.02606115,-3.444075198,7.327660913,3.577084184,0.847524217,70.10507601,-8.539218076,2.592164272,0.506796349,64.44645519,43.161012,-154.3069055,4845.5327,,,,,,,,-3.528470685,-2.132707171,1.30460055,50,6.918357235,-2.599843963,-110.1064571,0.709156583,-4.35454025,18.58213024,-34.80605546
83,5,5,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.73639488,-0.77374262,0.504912387,2715.437395,310.6279345,4:15,6.80088696,-1.589266489,5.408550903,-55.7584413,-7.855309007,9.103411391,1.429462115,0.142348181,71.5685983,-11.00961829,2.198790459,0.49814236,,,,,,,,,,,,-4.686726461,-3.954761676,1.538113581,50,6.693551685,-1.261615624,-111.6596051,-3.208360378,-5.944941192,19.21654142,-37.19051918
84,5,6,Pitcher_3,Left,1,Batter_8,Left,2,Stretch,3,Top,2,3,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.05053519,-3.367339914,3.04818194,2310.538522,156.9620925,11:15,6.557429578,-1.372155032,6.047642787,-11.38174635,22.09242161,-9.408315793,2.484086302,1.167916839,83.3095272,-5.504191448,1.276473799,0.416415047,,,,,,,,,,,,5.932310078,12.89763517,1.140259432,50,6.289050633,-6.736045084,-132.1928958,-8.156107648,10.51708345,27.683614,-9.308503172
85,1,1,Pitcher_4,Right,2,Batter_16,Right,1,Windup,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.13355204,-4.637275719,-0.991052741,2235.270409,198.7834894,12:45,7.283849632,1.259811378,6.465668496,-12.55932705,17.82703215,6.072801711,1.968793439,1.355687901,87.68239189,-6.981529771,0.153937716,0.396744443,,,,,,,,,,,,-3.554568081,10.82845478,-1.192833467,50,6.950988177,2.178461144,-136.8535605,-11.49302377,-6.863618014,25.06185101,-11.26507295
86,1,2,Pitcher_4,Right,2,Batter_16,Right,1,Windup,3,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.94986352,-6.200692507,-1.789864803,2323.886689,191.4093491,12:30,7.248854642,1.212698368,6.59721177,-9.843796746,20.66294054,4.175676883,0.723516921,0.42058584,87.55277205,-8.033751248,-1.001345064,0.397529534,,,,,,,,,,,,-2.70240474,12.78174209,-1.092599451,50,6.82060817,4.130879772,-136.2168127,-15.10330244,-5.173398714,24.62478822,-7.705083166
87,1,3,Pitcher_4,Right,2,Batter_16,Right,1,Windup,3,Bottom,0,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.6059524,-5.050881216,-0.424604181,2276.437958,194.3301243,12:30,7.295285538,1.209117109,6.447584987,-11.13408936,19.25783636,4.926845146,1.715361538,1.729625606,87.33263166,-7.135185751,0.508360698,0.396780781,,,,,,,,,,,,-2.813717159,11.86221307,-1.181353331,50,6.932197276,0.864865983,-137.3889082,-12.48971047,-5.423474603,28.03027827,-9.30948625
88,1,4,Pitcher_4,Right,2,Batter_16,Right,1,Windup,3,Bottom,0,3,0,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,94.95090954,-3.175303162,-3.020153908,2243.832673,194.1847078,12:30,7.304451143,1.08335994,6.498554356,-12.37496339,17.85038316,4.518955329,3.352050912,-0.814352347,87.00197735,-5.514941103,-2.162683266,0.395691902,,,,,,,,,,,,-3.31403883,10.7044034,-0.874357103,50,7.07677165,7.14107007,-137.9830785,-8.046046733,-6.40136818,30.15635996,-11.49751734
89,2,1,Pitcher_4,Right,2,Batter_17,Left,1,Stretch,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.46995407,-3.416666596,-0.565038183,2168.620921,205.3558969,12:45,7.332713538,1.17923545,6.245692814,-13.60813889,17.83601465,8.466354312,3.044111697,1.863695173,85.69886707,-5.974234837,1.037544846,0.403591,,,,,,,,,,,,-4.777985953,10.67581233,-1.141509966,50,7.072060451,1.070387638,-135.9234394,-8.549554469,-8.952454334,29.36246084,-12.17090847
90,2,2,Pitcher_4,Right,2,Batter_17,Left,1,Stretch,3,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,1,0,,94.138138,-3.208634552,0.140260413,2185.148735,203.9941419,12:45,7.327357596,1.159738657,6.351877359,-12.00402399,18.58079716,8.283227395,3.371009977,2.479089796,87.08847021,-5.458940583,1.703340159,0.398037959,,,,,,,,,,,,-4.495911659,10.9500802,-1.173852824,50,7.089182669,-0.59831912,-137.0371005,-8.063225255,-8.647470084,27.02793003,-11.11258247
91,2,3,Pitcher_4,Right,2,Batter_17,Left,1,Windup,3,Bottom,1,2,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,94.30498747,-3.895017992,-1.303541139,2222.501179,206.7650543,1:00,7.271751807,1.064330667,6.464037587,-12.27308093,18.19848125,9.193237159,2.665579384,1.133127491,87.04504458,-6.201824106,0.437259632,0.397300286,84.08794015,-14.3065982,24.67811885,,,,,12.66913391,10.96180888,17.58761383,0.090009155,-5.380805087,10.98514158,-0.976712908,50,6.991455099,2.836033604,-137.1436084,-9.719988855,-10.33938661,27.79656586,-11.06575269
92,3,1,Pitcher_4,Right,2,Batter_18,Right,1,Windup,3,Bottom,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.80405932,-4.31044729,-0.534090552,2191.931441,195.7384553,12:30,7.376740685,0.852950693,6.406861895,-10.74752507,19.40061058,5.475306532,2.510671506,1.318199984,87.76469493,-6.322738842,0.500054006,0.39518618,,,,,,,,,,,,-3.129759711,11.6790347,-0.81737243,50,7.063343463,1.11205398,-137.8444075,-10.72972557,-6.095942896,27.10854268,-9.426382538
93,3,2,Pitcher_4,Right,2,Batter_18,Right,1,Windup,3,Bottom,2,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.74820893,1.490317528,0.796795864,2739.616183,41.53303437,7:30,7.377044782,1.036867832,6.074776757,-56.9575011,-9.589345931,-8.45434957,4.009780522,1.569532572,70.12236007,-9.245050334,-0.808821533,0.49535295,,,,,,,,,,,,4.850660385,-5.684455773,-1.093911647,50,7.462004223,-1.325978691,-111.6374924,1.377899941,6.051738626,22.23669696,-39.26603972
94,3,3,Pitcher_4,Right,2,Batter_18,Right,1,Windup,3,Bottom,2,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.19247596,-4.821053723,-1.913007631,2311.384069,189.6960933,12:15,7.357914644,0.812582806,6.537718863,-10.48129568,20.21511723,3.458946001,2.050350433,-0.15416361,86.50250152,-6.794347113,-1.255852546,0.398763439,,,,,,,,,,,,-2.421122519,12.44804997,-0.681819092,50,7.019132905,4.462570627,-136.7410826,-11.85669373,-4.599953658,29.17616314,-8.5236746
95,3,4,Pitcher_4,Right,2,Batter_18,Right,1,Windup,3,Bottom,2,1,2,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,78.42570749,-0.00330784,0.251192116,2835.386053,37.50978673,7:15,7.393750799,1.005789644,6.11269644,-53.18938055,-7.942329052,-6.063863672,2.95824437,1.232690354,71.87084548,-10.00685874,-0.901074037,0.4841352,,,,,,,,,,,,3.383588631,-4.328624348,-1.021857329,50,7.36579704,-0.335361605,-114.1355588,-1.4541263,4.413549258,23.19424117,-37.82030136
96,3,5,Pitcher_4,Right,2,Batter_18,Right,1,Windup,3,Bottom,2,1,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.1630941,2.461995245,0.220966519,2679.630552,31.15616359,7:00,7.386981637,0.935567798,6.154266676,-58.67862768,-12.03194608,-7.247713784,4.772784046,1.035710684,70.54181123,-8.614895567,-1.15554176,0.491566067,,,,,,,,,,,,4.021556131,-7.311858616,-0.948603028,50,7.543655096,-0.240021652,-112.2204859,3.264421378,5.083718011,21.95842321,-41.41709432
